Customer ID,last_purchase,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Total,RFM_Code,Segment
12671.0,2010-04-12 16:30:00,1,2622.48,606,1,1,4,6,114,Need Attention
12672.0,2011-01-14 09:20:00,2,437.05,329,2,2,2,6,222,Need Attention
12673.0,2011-12-04 13:55:00,3,1230.02,5,5,3,3,11,533,Loyal Customers
12674.0,2011-11-01 12:12:00,4,1970.6,38,4,3,4,11,434,Loyal Customers
12675.0,2010-06-04 09:49:00,2,958.5,553,1,2,3,6,123,Need Attention
12676.0,2011-11-15 12:25:00,11,2843.09,24,4,5,4,13,454,Champions
12677.0,2010-06-02 14:30:00,2,395.1,555,1,2,2,5,122,Need Attention
12678.0,2011-10-28 13:04:00,21,34281.18,42,4,5,5,14,455,Champions
12679.0,2011-10-12 12:30:00,4,1113.02,58,4,3,3,10,433,Loyal Customers
12680.0,2011-12-09 12:50:00,4,880.81,0,5,3,3,11,533,Loyal Customers
12681.0,2011-11-25 11:33:00,45,30868.28,14,5,5,5,15,555,Champions
12682.0,2011-12-06 10:00:00,52,24033.91,3,5,5,5,15,555,Champions
12683.0,2011-12-05 16:31:00,21,12696.78,4,5,5,5,15,555,Champions
12684.0,2011-12-02 09:53:00,7,2283.63,7,5,4,4,13,544,Champions
12685.0,2011-11-11 13:46:00,6,2863.08,28,4,4,4,12,444,Loyal Customers
12686.0,2010-12-03 09:51:00,1,178.28,371,2,1,1,4,211,Lost
12687.0,2010-08-16 12:12:00,2,2138.91,480,1,2,4,7,124,Need Attention
12688.0,2011-08-18 08:49:00,1,4873.81,113,3,1,5,9,315,Potential Loyalists
12689.0,2011-11-14 08:31:00,2,1247.61,25,4,2,3,9,423,Potential Loyalists
12690.0,2011-05-18 09:09:00,1,389.01,205,2,1,2,5,212,Need Attention
12691.0,2011-11-11 16:49:00,7,1170.4,28,4,4,3,11,443,Loyal Customers
12692.0,2010-03-12 14:02:00,1,110.95,637,1,1,1,3,111,Lost
12693.0,2011-08-04 17:51:00,7,1703.02,127,3,4,4,11,344,Loyal Customers
12694.0,2011-09-30 13:06:00,3,1843.35,70,3,3,4,10,334,Loyal Customers
12695.0,2011-12-02 13:22:00,7,1407.12,7,5,4,4,13,544,Champions
12696.0,2010-10-01 10:43:00,2,851.91,434,1,2,3,6,123,Need Attention
12697.0,2011-11-11 08:47:00,3,957.59,28,4,3,3,10,433,Loyal Customers
12698.0,2010-04-28 15:51:00,1,339.75,590,1,1,2,4,112,Lost
12699.0,2010-10-18 12:07:00,1,638.11,417,1,1,3,5,113,Need Attention
12700.0,2011-12-02 10:47:00,4,4939.99,7,5,3,5,13,535,Champions
12701.0,2011-09-21 10:47:00,6,2446.41,79,3,4,4,11,344,Loyal Customers
12702.0,2011-11-20 10:36:00,1,219.0,19,5,1,1,7,511,Potential Loyalists
12703.0,2011-09-29 17:52:00,4,1006.53,71,3,3,3,9,333,Potential Loyalists
12704.0,2011-12-02 13:15:00,8,2340.84,7,5,4,4,13,544,Champions
12705.0,2011-11-24 13:17:00,14,11762.1,15,5,5,5,15,555,Champions
12707.0,2011-02-21 08:38:00,1,603.42,291,2,1,2,5,212,Need Attention
12708.0,2011-11-10 09:52:00,18,5314.1,29,4,5,5,14,455,Champions
12709.0,2011-11-24 15:38:00,34,31093.34,15,5,5,5,15,555,Champions
12710.0,2011-09-04 12:00:00,3,1149.02,96,3,3,3,9,333,Potential Loyalists
12711.0,2010-04-07 11:59:00,2,1339.05,611,1,2,4,7,124,Need Attention
12712.0,2011-11-11 08:19:00,21,7193.66,28,4,5,5,14,455,Champions
12713.0,2011-12-09 12:16:00,1,848.55,0,5,1,3,9,513,Potential Loyalists
12714.0,2011-11-30 15:43:00,12,14093.71,9,5,5,5,15,555,Champions
12715.0,2011-08-25 15:22:00,1,353.86,106,3,1,2,6,312,Need Attention
12716.0,2011-12-06 08:55:00,2,1053.49,3,5,2,3,10,523,Loyal Customers
12717.0,2011-07-11 14:47:00,3,1308.91,151,3,3,4,10,334,Loyal Customers
12718.0,2011-09-29 16:38:00,1,238.25,71,3,1,1,5,311,Need Attention
12719.0,2011-12-04 13:45:00,2,644.95,5,5,2,3,10,523,Loyal Customers
12720.0,2011-12-07 08:03:00,30,8260.67,2,5,5,5,15,555,Champions
12721.0,2011-11-08 12:13:00,8,4013.08,31,4,4,5,13,445,Champions
12722.0,2011-09-15 14:50:00,4,997.63,85,3,3,3,9,333,Potential Loyalists
12723.0,2011-12-06 10:19:00,5,725.07,3,5,4,3,12,543,Loyal Customers
12724.0,2011-12-04 16:02:00,7,2317.52,5,5,4,4,13,544,Champions
12725.0,2010-12-03 15:45:00,4,2694.56,371,2,3,4,9,234,At Risk
12726.0,2011-11-11 13:35:00,11,4014.6,28,4,5,5,14,455,Champions
12727.0,2011-11-29 11:46:00,10,5679.53,10,5,5,5,15,555,Champions
12728.0,2011-09-29 15:31:00,5,1070.17,71,3,4,3,10,343,Loyal Customers
12729.0,2011-08-18 11:40:00,1,453.01,113,3,1,2,6,312,Need Attention
12730.0,2010-07-06 12:19:00,1,829.25,521,1,1,3,5,113,Need Attention
12731.0,2011-11-16 11:59:00,17,25775.71,23,4,5,5,14,455,Champions
12732.0,2011-06-13 11:33:00,1,236.26,179,3,1,1,5,311,Need Attention
12733.0,2011-04-19 16:19:00,4,2424.87,234,2,3,4,9,234,At Risk
12734.0,2010-12-22 12:47:00,3,639.65,352,2,3,3,8,233,At Risk
12735.0,2011-01-28 13:37:00,2,779.57,315,2,2,3,7,223,Need Attention
12736.0,2011-01-11 07:57:00,1,234.0,332,2,1,1,4,211,Lost
12737.0,2010-07-29 12:29:00,2,3710.5,498,1,2,5,8,125,Need Attention
12738.0,2010-12-02 18:27:00,1,310.7,372,2,1,2,5,212,Need Attention
12739.0,2011-09-22 13:00:00,4,2726.73,78,3,3,4,10,334,Loyal Customers
12740.0,2011-10-07 10:44:00,1,427.6,63,3,1,2,6,312,Need Attention
12741.0,2010-06-28 14:36:00,2,406.07,529,1,2,2,5,122,Need Attention
12742.0,2010-03-24 12:43:00,1,1201.52,625,1,1,3,5,113,Need Attention
12743.0,2011-07-28 16:21:00,2,546.43,134,3,2,2,7,322,Potential Loyalists
12744.0,2011-10-19 11:18:00,11,25317.06,51,4,5,5,14,455,Champions
12745.0,2010-08-10 10:14:00,3,925.41,486,1,3,3,7,133,At Risk
12746.0,2010-06-17 10:41:00,1,254.55,540,1,1,1,3,111,Lost
12747.0,2011-12-07 14:34:00,26,9276.54,2,5,5,5,15,555,Champions
12748.0,2011-12-09 12:20:00,336,56599.39,0,5,5,5,15,555,Champions
12749.0,2011-12-06 09:56:00,9,6897.36,3,5,5,5,15,555,Champions
12750.0,2011-08-03 09:13:00,1,275.88,128,3,1,1,5,311,Need Attention
12751.0,2010-09-21 12:49:00,1,268.27,444,1,1,1,3,111,Lost
12752.0,2011-09-19 13:32:00,1,4366.78,81,3,1,5,9,315,Potential Loyalists
12753.0,2011-11-17 10:52:00,6,21429.39,22,4,4,5,13,445,Champions
12754.0,2011-04-18 09:00:00,3,3010.74,235,2,3,5,10,235,Loyal Customers
12755.0,2011-03-04 12:42:00,11,9030.66,280,2,5,5,12,255,Loyal Customers
12756.0,2011-09-14 09:31:00,1,112.08,86,3,1,1,5,311,Need Attention
12757.0,2011-11-24 12:30:00,13,7857.1,15,5,5,5,15,555,Champions
12758.0,2011-08-15 10:22:00,7,9903.24,116,3,4,5,12,345,Loyal Customers
12759.0,2011-10-18 14:49:00,8,5020.74,52,4,4,5,13,445,Champions
12760.0,2010-09-10 08:50:00,1,347.8,455,1,1,2,4,112,Lost
12761.0,2010-09-08 12:17:00,2,782.95,457,1,2,3,6,123,Need Attention
12762.0,2011-12-02 10:23:00,2,1898.52,7,5,2,4,11,524,Loyal Customers
12763.0,2011-07-24 14:12:00,2,814.16,138,3,2,3,8,323,Potential Loyalists
12764.0,2011-01-27 10:19:00,1,1693.88,316,2,1,4,7,214,Need Attention
12765.0,2010-08-24 13:51:00,6,1404.58,472,1,4,4,9,144,At Risk
12766.0,2011-12-06 08:46:00,9,10068.28,3,5,5,5,15,555,Champions
12767.0,2010-11-29 09:38:00,1,949.82,375,2,1,3,6,213,Need Attention
12768.0,2010-09-15 12:08:00,1,168.69,450,1,1,1,3,111,Lost
12769.0,2011-04-15 10:25:00,1,1143.6,238,2,1,3,6,213,Need Attention
12770.0,2011-05-13 09:33:00,2,3246.45,210,2,2,5,9,225,Need Attention
12771.0,2010-08-11 11:51:00,1,282.3,485,1,1,1,3,111,Lost
12772.0,2011-10-11 09:19:00,1,892.47,59,3,1,3,7,313,Potential Loyalists
12773.0,2010-05-24 17:30:00,1,124.25,564,1,1,1,3,111,Lost
12774.0,2010-06-22 10:38:00,1,98.7,535,1,1,1,3,111,Lost
12775.0,2011-11-22 16:33:00,7,1686.12,17,5,4,4,13,544,Champions
12776.0,2010-02-10 12:11:00,1,55.5,667,1,1,1,3,111,Lost
12777.0,2010-09-08 11:35:00,1,519.45,457,1,1,2,4,112,Lost
12778.0,2011-11-20 11:30:00,9,1775.68,19,5,5,4,14,554,Champions
12779.0,2011-11-02 11:43:00,14,6722.27,37,4,5,5,14,455,Champions
12780.0,2010-04-20 09:40:00,1,337.4,598,1,1,2,4,112,Lost
12781.0,2011-10-07 10:37:00,2,826.74,63,3,2,3,8,323,Potential Loyalists
12782.0,2011-12-05 09:16:00,11,4618.24,4,5,5,5,15,555,Champions
12783.0,2011-12-07 15:56:00,6,2225.91,2,5,4,4,13,544,Champions
12784.0,2011-11-30 15:38:00,3,1804.75,9,5,3,4,12,534,Loyal Customers
12785.0,2010-12-10 13:48:00,3,1100.4,364,2,3,3,8,233,At Risk
12786.0,2010-04-09 12:12:00,1,728.5,609,1,1,3,5,113,Need Attention
12787.0,2011-11-30 08:44:00,4,862.18,9,5,3,3,11,533,Loyal Customers
12788.0,2010-09-02 14:21:00,4,444.9,463,1,3,2,6,132,At Risk
12789.0,2011-10-05 13:34:00,3,273.35,65,3,3,1,7,331,Potential Loyalists
12790.0,2011-05-31 14:14:00,2,591.85,192,2,2,2,6,222,Need Attention
12791.0,2010-12-01 11:27:00,6,1056.11,373,2,4,3,9,243,At Risk
12792.0,2011-03-28 11:36:00,2,827.01,256,2,2,3,7,223,Need Attention
12793.0,2011-01-09 12:12:00,3,1017.33,334,2,3,3,8,233,At Risk
12794.0,2011-10-17 14:54:00,2,860.41,53,4,2,3,9,423,Potential Loyalists
12795.0,2011-11-21 10:27:00,1,430.48,18,5,1,2,8,512,Potential Loyalists
12796.0,2010-03-21 15:49:00,1,381.0,628,1,1,2,4,112,Lost
12797.0,2010-12-09 10:55:00,2,806.11,365,2,2,3,7,223,Need Attention
12798.0,2011-11-29 15:52:00,4,8510.93,10,5,3,5,13,535,Champions
12799.0,2010-06-28 15:57:00,1,219.35,529,1,1,1,3,111,Lost
12800.0,2010-08-26 14:11:00,3,584.25,470,1,3,2,6,132,At Risk
12801.0,2010-07-27 09:38:00,1,1071.82,500,1,1,3,5,113,Need Attention
12802.0,2011-06-06 09:36:00,7,2416.42,186,3,4,4,11,344,Loyal Customers
12803.0,2010-11-11 14:57:00,1,1092.81,393,2,1,3,6,213,Need Attention
12804.0,2010-08-31 11:58:00,2,327.02,465,1,2,2,5,122,Need Attention
12805.0,2010-11-23 12:27:00,4,1434.95,381,2,3,4,9,234,At Risk
12806.0,2010-09-30 13:34:00,4,2878.96,435,1,3,4,8,134,At Risk
12807.0,2010-11-21 14:21:00,1,330.35,383,2,1,2,5,212,Need Attention
12808.0,2011-11-03 10:05:00,5,906.1,36,4,4,3,11,443,Loyal Customers
12809.0,2011-06-15 10:51:00,3,1755.94,177,3,3,4,10,334,Loyal Customers
12810.0,2010-06-23 10:53:00,2,534.99,534,1,2,2,5,122,Need Attention
12811.0,2011-03-24 09:42:00,5,1033.9,260,2,4,3,9,243,At Risk
12812.0,2011-10-26 09:54:00,1,229.64,44,4,1,1,6,411,New Customers
12813.0,2010-07-26 09:50:00,3,1687.8,501,1,3,4,8,134,At Risk
12814.0,2011-08-30 12:11:00,1,125.92,101,3,1,1,5,311,Need Attention
12815.0,2011-07-15 10:21:00,2,1063.46,147,3,2,3,8,323,Potential Loyalists
12816.0,2011-09-05 12:41:00,2,572.2,95,3,2,2,7,322,Potential Loyalists
12817.0,2011-03-03 16:28:00,3,690.98,281,2,3,3,8,233,At Risk
12818.0,2011-03-23 12:06:00,1,1542.08,261,2,1,4,7,214,Need Attention
12819.0,2010-09-07 15:20:00,1,540.52,458,1,1,2,4,112,Lost
12820.0,2011-12-06 15:12:00,11,2689.52,3,5,5,4,14,554,Champions
12821.0,2011-05-09 15:51:00,2,220.8,214,2,2,1,5,221,Need Attention
12822.0,2011-09-30 10:04:00,2,948.88,70,3,2,3,8,323,Potential Loyalists
12823.0,2011-09-26 07:35:00,18,6501.5,74,3,5,5,13,355,Champions
12824.0,2011-10-11 12:49:00,1,397.12,59,3,1,2,6,312,Need Attention
12825.0,2010-07-06 13:56:00,2,518.63,521,1,2,2,5,122,Need Attention
12826.0,2011-12-07 10:25:00,12,2955.75,2,5,5,4,14,554,Champions
12827.0,2011-12-04 12:17:00,3,430.15,5,5,3,2,10,532,Loyal Customers
12828.0,2011-12-07 08:45:00,6,1018.71,2,5,4,3,12,543,Loyal Customers
12829.0,2011-01-07 11:13:00,3,385.3,336,2,3,2,7,232,At Risk
12830.0,2011-11-02 11:54:00,6,6814.64,37,4,4,5,13,445,Champions
12831.0,2011-03-22 13:02:00,3,451.11,262,2,3,2,7,232,At Risk
12832.0,2011-11-07 13:30:00,2,383.03,32,4,2,2,8,422,Potential Loyalists
12833.0,2011-07-17 13:46:00,1,417.38,145,3,1,2,6,312,Need Attention
12834.0,2011-03-02 09:49:00,1,312.38,282,2,1,2,5,212,Need Attention
12835.0,2010-10-08 10:59:00,41,6043.31,427,1,5,5,11,155,Loyal Customers
12836.0,2011-10-11 15:10:00,15,6585.62,59,3,5,5,13,355,Champions
12837.0,2011-06-19 16:07:00,2,688.41,173,3,2,3,8,323,Potential Loyalists
12838.0,2011-11-06 12:20:00,10,3398.48,33,4,5,5,14,455,Champions
12839.0,2011-12-07 12:33:00,26,10071.73,2,5,5,5,15,555,Champions
12840.0,2011-07-19 09:29:00,7,4041.97,143,3,4,5,12,345,Loyal Customers
12841.0,2011-12-05 11:13:00,40,7540.68,4,5,5,5,15,555,Champions
12842.0,2011-09-30 15:33:00,4,1917.99,70,3,3,4,10,334,Loyal Customers
12843.0,2011-10-05 12:09:00,30,6588.41,65,3,5,5,13,355,Champions
12844.0,2011-11-10 13:31:00,4,648.6,29,4,3,3,10,433,Loyal Customers
12845.0,2011-03-17 13:34:00,4,354.09,267,2,3,2,7,232,At Risk
12846.0,2010-01-26 16:29:00,1,15.58,682,1,1,1,3,111,Lost
12847.0,2011-11-17 13:16:00,2,1636.9,22,4,2,4,10,424,Loyal Customers
12848.0,2010-02-02 12:45:00,1,208.0,675,1,1,1,3,111,Lost
12849.0,2011-11-08 13:41:00,6,3090.56,31,4,4,5,13,445,Champions
12850.0,2010-09-20 12:26:00,1,330.0,445,1,1,2,4,112,Lost
12851.0,2011-09-04 12:41:00,2,284.13,96,3,2,1,6,321,Need Attention
12852.0,2011-02-18 08:47:00,1,311.55,294,2,1,2,5,212,Need Attention
12853.0,2011-07-28 11:29:00,11,3907.5,134,3,5,5,13,355,Champions
12854.0,2011-09-22 12:15:00,7,2994.02,78,3,4,5,12,345,Loyal Customers
12855.0,2010-12-02 09:37:00,4,650.94,372,2,3,3,8,233,At Risk
12856.0,2011-12-02 10:52:00,6,2179.93,7,5,4,4,13,544,Champions
12857.0,2011-05-13 10:20:00,6,3688.0,210,2,4,5,11,245,Loyal Customers
12858.0,2010-11-21 12:55:00,1,177.92,383,2,1,1,4,211,Lost
12859.0,2010-09-07 12:20:00,1,575.1,458,1,1,2,4,112,Lost
12860.0,2010-01-15 15:22:00,1,55.47,693,1,1,1,3,111,Lost
12861.0,2010-03-30 11:39:00,1,68.25,619,1,1,1,3,111,Lost
12862.0,2010-10-10 11:47:00,2,1008.32,425,1,2,3,6,123,Need Attention
12863.0,2011-10-18 14:15:00,6,2792.55,52,4,4,4,12,444,Loyal Customers
12864.0,2011-07-24 13:03:00,2,299.57,138,3,2,2,7,322,Potential Loyalists
12865.0,2011-11-13 14:31:00,4,3323.47,26,4,3,5,12,435,Loyal Customers
12866.0,2011-03-01 14:11:00,3,1227.35,283,2,3,3,8,233,At Risk
12867.0,2011-11-13 15:30:00,13,7913.29,26,4,5,5,14,455,Champions
12868.0,2011-06-07 10:42:00,8,2247.06,185,3,4,4,11,344,Loyal Customers
12869.0,2010-01-27 12:10:00,1,337.67,681,1,1,2,4,112,Lost
12870.0,2010-11-29 13:42:00,3,1676.95,375,2,3,4,9,234,At Risk
12871.0,2011-09-16 15:07:00,3,744.02,84,3,3,3,9,333,Potential Loyalists
12872.0,2011-01-17 10:52:00,12,3685.49,326,2,5,5,12,255,Loyal Customers
12873.0,2011-03-02 14:58:00,3,2027.3,282,2,3,4,9,234,At Risk
12874.0,2010-11-19 15:23:00,2,948.42,385,2,2,3,7,223,Need Attention
12875.0,2011-07-19 15:30:00,5,1356.99,143,3,4,4,11,344,Loyal Customers
12876.0,2011-10-13 12:26:00,4,4081.79,57,4,3,5,12,435,Loyal Customers
12877.0,2011-12-06 10:30:00,20,2955.17,3,5,5,4,14,554,Champions
12878.0,2011-04-17 13:07:00,2,854.99,236,2,2,3,7,223,Need Attention
12879.0,2011-10-26 12:24:00,3,573.22,44,4,3,2,9,432,Potential Loyalists
12880.0,2010-11-23 10:50:00,2,640.13,381,2,2,3,7,223,Need Attention
12881.0,2011-03-09 11:44:00,1,298.0,275,2,1,2,5,212,Need Attention
12882.0,2011-11-30 16:18:00,2,1463.04,9,5,2,4,11,524,Loyal Customers
12883.0,2011-11-15 09:32:00,4,703.47,24,4,3,3,10,433,Loyal Customers
12884.0,2011-09-12 13:10:00,1,309.05,88,3,1,2,6,312,Need Attention
12885.0,2011-10-07 13:40:00,3,1175.22,63,3,3,3,9,333,Potential Loyalists
12886.0,2011-10-03 10:09:00,2,1378.4,67,3,2,4,9,324,Potential Loyalists
12887.0,2010-11-21 11:18:00,1,222.4,383,2,1,1,4,211,Lost
12888.0,2011-05-09 16:02:00,2,354.12,214,2,2,2,6,222,Need Attention
12889.0,2010-11-23 16:08:00,4,385.46,381,2,3,2,7,232,At Risk
12890.0,2011-11-15 17:26:00,2,717.27,24,4,2,3,9,423,Potential Loyalists
12891.0,2011-06-07 12:31:00,11,840.5,185,3,5,3,11,353,Loyal Customers
12892.0,2010-11-08 09:51:00,1,263.38,396,2,1,1,4,211,Lost
12893.0,2011-11-09 12:34:00,1,188.14,30,4,1,1,6,411,New Customers
12894.0,2010-05-13 14:47:00,1,157.35,575,1,1,1,3,111,Lost
12895.0,2011-10-28 13:51:00,2,372.8,42,4,2,2,8,422,Potential Loyalists
12897.0,2011-05-19 12:13:00,4,514.25,204,2,3,2,7,232,At Risk
12898.0,2010-09-02 08:08:00,2,310.96,463,1,2,2,5,122,Need Attention
12899.0,2010-10-22 09:53:00,1,366.4,413,1,1,2,4,112,Lost
12900.0,2010-10-13 15:17:00,1,340.33,422,1,1,2,4,112,Lost
12901.0,2011-12-01 10:07:00,28,17654.54,8,5,5,5,15,555,Champions
12902.0,2011-03-20 12:06:00,1,138.68,264,2,1,1,4,211,Lost
12903.0,2010-10-07 12:39:00,1,833.53,428,1,1,3,5,113,Need Attention
12904.0,2011-11-21 14:34:00,2,509.58,18,5,2,2,9,522,Potential Loyalists
12905.0,2010-05-12 10:05:00,2,1018.42,576,1,2,3,6,123,Need Attention
12906.0,2011-11-28 09:55:00,5,2919.81,11,5,4,4,13,544,Champions
12907.0,2010-11-09 12:08:00,2,508.91,395,2,2,2,6,222,Need Attention
12908.0,2011-06-16 15:39:00,5,1776.0,176,3,4,4,11,344,Loyal Customers
12909.0,2011-10-31 12:43:00,8,3103.19,39,4,4,5,13,445,Champions
12910.0,2011-11-16 14:28:00,13,5796.52,23,4,5,5,14,455,Champions
12911.0,2010-06-06 12:13:00,1,1680.47,551,1,1,4,6,114,Need Attention
12912.0,2011-12-07 08:55:00,5,1662.3,2,5,4,4,13,544,Champions
12913.0,2011-12-05 12:11:00,13,6700.86,4,5,5,5,15,555,Champions
12914.0,2010-11-04 12:28:00,1,223.98,400,2,1,1,4,211,Lost
12915.0,2011-07-14 11:34:00,4,1174.75,148,3,3,3,9,333,Potential Loyalists
12916.0,2011-07-24 10:35:00,7,4654.02,138,3,4,5,12,345,Loyal Customers
12917.0,2011-08-03 16:42:00,6,4359.2,128,3,4,5,12,345,Loyal Customers
12918.0,2010-03-23 15:22:00,1,10953.5,626,1,1,5,7,115,Need Attention
12919.0,2011-12-01 13:47:00,6,1335.19,8,5,4,4,13,544,Champions
12920.0,2011-11-22 15:05:00,4,488.09,17,5,3,2,10,532,Loyal Customers
12921.0,2011-11-30 16:22:00,74,35921.04,9,5,5,5,15,555,Champions
12922.0,2011-07-01 15:35:00,1,405.38,161,3,1,2,6,312,Need Attention
12923.0,2011-10-06 16:20:00,3,789.87,64,3,3,3,9,333,Potential Loyalists
12924.0,2011-09-12 13:55:00,12,2469.4,88,3,5,4,12,354,Loyal Customers
12925.0,2011-12-05 11:11:00,3,729.33,4,5,3,3,11,533,Loyal Customers
12926.0,2010-10-24 15:57:00,4,1548.46,411,1,3,4,8,134,At Risk
12927.0,2010-11-10 10:02:00,1,197.31,394,2,1,1,4,211,Lost
12928.0,2011-11-04 14:24:00,12,4304.89,35,4,5,5,14,455,Champions
12929.0,2011-02-01 12:08:00,1,117.85,311,2,1,1,4,211,Lost
12930.0,2011-09-22 15:18:00,2,415.8,78,3,2,2,7,322,Potential Loyalists
12931.0,2011-11-18 12:39:00,57,92347.34,21,4,5,5,14,455,Champions
12932.0,2010-06-18 14:22:00,8,1698.56,539,1,4,4,9,144,At Risk
12933.0,2011-11-15 16:38:00,8,1687.03,24,4,4,4,12,444,Loyal Customers
12934.0,2009-12-03 10:51:00,1,181.65,736,1,1,1,3,111,Lost
12935.0,2011-12-07 17:25:00,15,4243.86,2,5,5,5,15,555,Champions
12936.0,2011-11-22 17:32:00,4,1063.9,17,5,3,3,11,533,Loyal Customers
12937.0,2011-11-24 15:05:00,9,3097.61,15,5,5,5,15,555,Champions
12938.0,2011-11-14 11:21:00,1,114.14,25,4,1,1,6,411,New Customers
12939.0,2011-10-06 14:33:00,20,25264.8,64,3,5,5,13,355,Champions
12940.0,2011-10-16 12:09:00,2,913.54,54,4,2,3,9,423,Potential Loyalists
12941.0,2009-12-15 13:12:00,1,377.49,724,1,1,2,4,112,Lost
12942.0,2011-07-31 14:39:00,3,942.65,131,3,3,3,9,333,Potential Loyalists
12943.0,2010-05-30 13:52:00,2,496.5,558,1,2,2,5,122,Need Attention
12944.0,2011-11-04 11:04:00,2,604.51,35,4,2,2,8,422,Potential Loyalists
12945.0,2011-02-24 14:15:00,2,900.11,288,2,2,3,7,223,Need Attention
12946.0,2010-09-29 10:14:00,1,324.45,436,1,1,2,4,112,Lost
12947.0,2011-07-19 10:06:00,6,1908.03,143,3,4,4,11,344,Loyal Customers
12948.0,2011-11-23 17:10:00,9,2317.43,16,5,5,4,14,554,Champions
12949.0,2011-11-09 11:25:00,22,15526.7,30,4,5,5,14,455,Champions
12950.0,2011-12-07 13:17:00,3,1843.0,2,5,3,4,12,534,Loyal Customers
12951.0,2011-12-01 12:14:00,15,3213.72,8,5,5,5,15,555,Champions
12952.0,2011-12-04 10:35:00,4,1387.79,5,5,3,4,12,534,Loyal Customers
12953.0,2011-11-30 09:24:00,2,828.81,9,5,2,3,10,523,Loyal Customers
12954.0,2010-03-11 10:16:00,1,162.45,638,1,1,1,3,111,Lost
12955.0,2011-12-08 16:29:00,11,4757.16,1,5,5,5,15,555,Champions
12956.0,2011-02-06 16:08:00,4,521.89,306,2,3,2,7,232,At Risk
12957.0,2011-11-30 09:53:00,13,8706.97,9,5,5,5,15,555,Champions
12958.0,2010-11-04 16:16:00,2,539.49,400,2,2,2,6,222,Need Attention
12959.0,2010-08-12 17:20:00,1,150.95,484,1,1,1,3,111,Lost
12960.0,2010-10-22 09:31:00,4,1322.07,413,1,3,4,8,134,At Risk
12961.0,2010-11-25 16:44:00,1,211.99,379,2,1,1,4,211,Lost
12962.0,2011-12-02 15:55:00,2,266.39,7,5,2,1,8,521,Potential Loyalists
12963.0,2011-12-01 12:55:00,12,3601.59,8,5,5,5,15,555,Champions
12964.0,2010-09-28 17:47:00,1,132.24,437,1,1,1,3,111,Lost
12965.0,2011-09-11 15:31:00,1,771.91,89,3,1,3,7,313,Potential Loyalists
12966.0,2011-11-30 12:38:00,1,160.18,9,5,1,1,7,511,Potential Loyalists
12967.0,2010-12-16 19:10:00,3,4306.92,358,2,3,5,10,235,Loyal Customers
12968.0,2011-08-19 15:44:00,1,135.95,112,3,1,1,5,311,Need Attention
12969.0,2010-04-16 10:50:00,1,122.45,602,1,1,1,3,111,Lost
12970.0,2011-12-02 14:30:00,10,1524.97,7,5,5,4,14,554,Champions
12971.0,2011-12-06 12:20:00,116,15972.79,3,5,5,5,15,555,Champions
12972.0,2010-10-22 08:41:00,4,1161.2,413,1,3,3,7,133,At Risk
12973.0,2010-10-22 10:14:00,1,385.55,413,1,1,2,4,112,Lost
12974.0,2011-05-26 09:33:00,2,408.95,197,2,2,2,6,222,Need Attention
12975.0,2010-09-29 09:46:00,6,2100.09,436,1,4,4,9,144,At Risk
12976.0,2011-05-12 09:55:00,8,3156.38,211,2,4,5,11,245,Loyal Customers
12977.0,2011-07-06 16:40:00,4,517.63,156,3,3,2,8,332,Potential Loyalists
12978.0,2010-11-19 14:29:00,5,2502.82,385,2,4,4,10,244,Loyal Customers
12979.0,2009-12-10 15:45:00,1,517.7,729,1,1,2,4,112,Lost
12980.0,2011-07-05 09:34:00,21,16245.78,157,3,5,5,13,355,Champions
12981.0,2011-11-10 12:00:00,2,372.22,29,4,2,2,8,422,Potential Loyalists
12982.0,2011-04-11 11:51:00,8,2744.81,242,2,4,4,10,244,Loyal Customers
12983.0,2010-04-20 12:58:00,1,490.08,598,1,1,2,4,112,Lost
12984.0,2011-11-21 12:37:00,1,97.5,18,5,1,1,7,511,Potential Loyalists
12985.0,2011-12-09 10:46:00,2,1239.38,0,5,2,3,10,523,Loyal Customers
12986.0,2010-10-07 11:57:00,10,2729.84,428,1,5,4,10,154,Loyal Customers
12987.0,2011-09-27 12:03:00,5,1312.21,73,3,4,4,11,344,Loyal Customers
12988.0,2011-02-20 14:31:00,1,535.32,292,2,1,2,5,212,Need Attention
12989.0,2011-12-06 15:28:00,33,13551.75,3,5,5,5,15,555,Champions
12990.0,2011-11-08 13:01:00,7,955.5,31,4,4,3,11,443,Loyal Customers
12991.0,2011-11-16 15:34:00,3,764.82,23,4,3,3,10,433,Loyal Customers
12992.0,2009-12-14 16:46:00,1,93.35,725,1,1,1,3,111,Lost
12993.0,2011-11-16 15:49:00,8,1259.63,23,4,4,4,12,444,Loyal Customers
12994.0,2011-12-05 15:43:00,3,974.42,4,5,3,3,11,533,Loyal Customers
12995.0,2011-09-15 15:44:00,1,211.32,85,3,1,1,5,311,Need Attention
12996.0,2010-11-29 09:27:00,1,355.5,375,2,1,2,5,212,Need Attention
12997.0,2011-11-17 15:47:00,8,2110.91,22,4,4,4,12,444,Loyal Customers
12998.0,2010-08-04 08:05:00,3,920.08,492,1,3,3,7,133,At Risk
12999.0,2011-05-27 13:24:00,3,455.88,196,2,3,2,7,232,At Risk
13000.0,2011-08-25 10:43:00,4,1032.5,106,3,3,3,9,333,Potential Loyalists
